pathId,typeName,name,scriptPathId,serializedSize,rawByteLength,containerPath,notes
921,SpriteRenderer,,,196,196,data.unity3d,
922,SpriteRenderer,,,196,196,data.unity3d,
923,SpriteRenderer,,,196,196,data.unity3d,
924,SpriteRenderer,,,196,196,data.unity3d,
925,SpriteRenderer,,,196,196,data.unity3d,
926,SpriteRenderer,,,196,196,data.unity3d,
927,SpriteRenderer,,,196,196,data.unity3d,
928,SpriteRenderer,,,196,196,data.unity3d,
929,SpriteRenderer,,,196,196,data.unity3d,
930,SpriteRenderer,,,196,196,data.unity3d,
931,SpriteRenderer,,,196,196,data.unity3d,
932,SpriteRenderer,,,196,196,data.unity3d,
933,SpriteRenderer,,,196,196,data.unity3d,
934,SpriteRenderer,,,196,196,data.unity3d,
935,SpriteRenderer,,,196,196,data.unity3d,
936,SpriteRenderer,,,196,196,data.unity3d,
937,SpriteRenderer,,,196,196,data.unity3d,
938,SpriteRenderer,,,196,196,data.unity3d,
939,SpriteRenderer,,,196,196,data.unity3d,
940,SpriteRenderer,,,196,196,data.unity3d,
941,SpriteRenderer,,,196,196,data.unity3d,
942,SpriteRenderer,,,196,196,data.unity3d,
943,SpriteRenderer,,,196,196,data.unity3d,
944,SpriteRenderer,,,196,196,data.unity3d,
945,SpriteRenderer,,,196,196,data.unity3d,
946,SpriteRenderer,,,196,196,data.unity3d,
947,SpriteRenderer,,,196,196,data.unity3d,
948,SpriteRenderer,,,196,196,data.unity3d,
949,SpriteRenderer,,,196,196,data.unity3d,
950,CanvasRenderer,,,13,13,data.unity3d,
951,CanvasRenderer,,,13,13,data.unity3d,
952,CanvasRenderer,,,13,13,data.unity3d,
953,CanvasRenderer,,,13,13,data.unity3d,
954,CanvasRenderer,,,13,13,data.unity3d,
955,CanvasRenderer,,,13,13,data.unity3d,
956,CanvasRenderer,,,13,13,data.unity3d,
957,CanvasRenderer,,,13,13,data.unity3d,
958,CanvasRenderer,,,13,13,data.unity3d,
959,CanvasRenderer,,,13,13,data.unity3d,
960,CanvasRenderer,,,13,13,data.unity3d,
961,CanvasRenderer,,,13,13,data.unity3d,
962,CanvasRenderer,,,13,13,data.unity3d,
963,CanvasRenderer,,,13,13,data.unity3d,
964,CanvasRenderer,,,13,13,data.unity3d,
965,CanvasRenderer,,,13,13,data.unity3d,
966,Canvas,,,63,63,data.unity3d,
967,Canvas,,,63,63,data.unity3d,
968,RectTransform,,,108,108,data.unity3d,
969,RectTransform,,,120,120,data.unity3d,
970,RectTransform,,,144,144,data.unity3d,
971,RectTransform,,,108,108,data.unity3d,
972,RectTransform,,,132,132,data.unity3d,
973,RectTransform,,,108,108,data.unity3d,
974,RectTransform,,,108,108,data.unity3d,
975,RectTransform,,,108,108,data.unity3d,
976,RectTransform,,,108,108,data.unity3d,
977,RectTransform,,,108,108,data.unity3d,
978,RectTransform,,,108,108,data.unity3d,
979,RectTransform,,,108,108,data.unity3d,
980,RectTransform,,,228,228,data.unity3d,
981,RectTransform,,,108,108,data.unity3d,
982,RectTransform,,,108,108,data.unity3d,
983,RectTransform,,,108,108,data.unity3d,
984,RectTransform,,,108,108,data.unity3d,
985,RectTransform,,,108,108,data.unity3d,
986,RectTransform,,,144,144,data.unity3d,
987,RectTransform,,,108,108,data.unity3d,
988,RectTransform,,,108,108,data.unity3d,
989,PlayableDirector,,,2000,2000,data.unity3d,
990,LightingSettings,,,48,48,data.unity3d,
1,PreloadData,,,2821,2821,data.unity3d,
2,Material,,,576,576,data.unity3d,
3,AnimationClip,,,2428,2428,data.unity3d,
4,AnimationClip,,,2428,2428,data.unity3d,
5,AnimationClip,,,2568,2568,data.unity3d,
6,AnimationClip,,,2428,2428,data.unity3d,
7,AnimationClip,,,2572,2572,data.unity3d,
8,AnimationClip,,,2872,2872,data.unity3d,
9,AnimationClip,,,2428,2428,data.unity3d,
10,AnimationClip,,,2500,2500,data.unity3d,
11,AnimationClip,,,2932,2932,data.unity3d,
12,AnimationClip,,,2804,2804,data.unity3d,
13,AnimationClip,,,2368,2368,data.unity3d,
14,AnimationClip,,,2428,2428,data.unity3d,
15,AnimationClip,,,2428,2428,data.unity3d,
16,AnimationClip,,,2928,2928,data.unity3d,
17,AnimationClip,,,2540,2540,data.unity3d,
18,AnimationClip,,,2504,2504,data.unity3d,
19,AnimationClip,,,2428,2428,data.unity3d,
20,AnimationClip,,,2504,2504,data.unity3d,
21,AnimationClip,,,2428,2428,data.unity3d,
22,AnimationClip,,,2840,2840,data.unity3d,
23,AnimationClip,,,2864,2864,data.unity3d,
24,AnimationClip,,,2640,2640,data.unity3d,
25,AnimationClip,,,2428,2428,data.unity3d,
1,Mesh,,,5408,5408,data.unity3d,
2,Mesh,,,5408,5408,data.unity3d,
3,Cubemap,,,204,204,data.unity3d,
4,GameObject,,,47,47,data.unity3d,
5,GameObject,,,115,115,data.unity3d,
6,GameObject,,,67,67,data.unity3d,
7,GameObject,,,59,59,data.unity3d,
8,GameObject,,,35,35,data.unity3d,
9,GameObject,,,47,47,data.unity3d,
10,GameObject,,,43,43,data.unity3d,
11,GameObject,,,47,47,data.unity3d,
12,GameObject,,,43,43,data.unity3d,
13,GameObject,,,67,67,data.unity3d,
14,GameObject,,,43,43,data.unity3d,
15,GameObject,,,43,43,data.unity3d,
16,GameObject,,,51,51,data.unity3d,
17,GameObject,,,63,63,data.unity3d,
18,GameObject,,,83,83,data.unity3d,
19,GameObject,,,47,47,data.unity3d,
20,GameObject,,,47,47,data.unity3d,
21,GameObject,,,43,43,data.unity3d,
22,GameObject,,,91,91,data.unity3d,
23,GameObject,,,51,51,data.unity3d,
24,GameObject,,,47,47,data.unity3d,
25,GameObject,,,43,43,data.unity3d,
26,GameObject,,,63,63,data.unity3d,
27,GameObject,,,103,103,data.unity3d,
28,GameObject,,,35,35,data.unity3d,
29,GameObject,,,51,51,data.unity3d,
30,GameObject,,,35,35,data.unity3d,
31,GameObject,,,43,43,data.unity3d,
32,GameObject,,,43,43,data.unity3d,
33,GameObject,,,123,123,data.unity3d,
34,GameObject,,,75,75,data.unity3d,
35,GameObject,,,47,47,data.unity3d,
36,GameObject,,,51,51,data.unity3d,
37,GameObject,,,107,107,data.unity3d,
38,GameObject,,,107,107,data.unity3d,
39,GameObject,,,63,63,data.unity3d,
40,GameObject,,,47,47,data.unity3d,
41,GameObject,,,63,63,data.unity3d,
42,GameObject,,,67,67,data.unity3d,
43,GameObject,,,63,63,data.unity3d,
44,GameObject,,,107,107,data.unity3d,
45,GameObject,,,71,71,data.unity3d,
46,GameObject,,,139,139,data.unity3d,
47,GameObject,,,63,63,data.unity3d,
48,GameObject,,,63,63,data.unity3d,
49,GameObject,,,59,59,data.unity3d,
50,GameObject,,,83,83,data.unity3d,
51,GameObject,,,79,79,data.unity3d,
52,Transform,,,68,68,data.unity3d,
53,Transform,,,68,68,data.unity3d,
54,Transform,,,68,68,data.unity3d,
55,Transform,,,140,140,data.unity3d,
56,Transform,,,68,68,data.unity3d,
57,Transform,,,68,68,data.unity3d,
58,Transform,,,68,68,data.unity3d,
59,Transform,,,68,68,data.unity3d,
60,Transform,,,68,68,data.unity3d,
61,Transform,,,68,68,data.unity3d,
62,Transform,,,200,200,data.unity3d,
63,Transform,,,68,68,data.unity3d,
64,Transform,,,68,68,data.unity3d,
65,Transform,,,68,68,data.unity3d,
66,Transform,,,68,68,data.unity3d,
67,Transform,,,68,68,data.unity3d,
68,Transform,,,68,68,data.unity3d,
69,Transform,,,68,68,data.unity3d,
70,Transform,,,68,68,data.unity3d,
71,Transform,,,68,68,data.unity3d,
72,Transform,,,128,128,data.unity3d,
73,Transform,,,68,68,data.unity3d,
74,Transform,,,164,164,data.unity3d,
75,Transform,,,68,68,data.unity3d,
76,Transform,,,68,68,data.unity3d,
77,Transform,,,68,68,data.unity3d,
78,Transform,,,68,68,data.unity3d,
79,Transform,,,68,68,data.unity3d,
80,Transform,,,68,68,data.unity3d,
81,Transform,,,68,68,data.unity3d,
82,Transform,,,68,68,data.unity3d,
83,Transform,,,68,68,data.unity3d,
84,Transform,,,68,68,data.unity3d,
85,Transform,,,68,68,data.unity3d,
86,Transform,,,68,68,data.unity3d,
87,Transform,,,140,140,data.unity3d,
88,Transform,,,68,68,data.unity3d,
89,Transform,,,68,68,data.unity3d,
90,Transform,,,68,68,data.unity3d,
91,Camera,,,184,184,data.unity3d,
92,MeshRenderer,,,156,156,data.unity3d,
93,MeshRenderer,,,156,156,data.unity3d,
94,MeshFilter,,,24,24,data.unity3d,
95,MeshFilter,,,24,24,data.unity3d,
96,Animator,,,56,56,data.unity3d,
97,Animator,,,56,56,data.unity3d,
98,Animator,,,56,56,data.unity3d,
99,Animator,,,56,56,data.unity3d,
100,Animator,,,56,56,data.unity3d,
101,Animator,,,56,56,data.unity3d,
102,Animator,,,56,56,data.unity3d,
103,Animator,,,56,56,data.unity3d,
104,Animator,,,56,56,data.unity3d,
105,Animator,,,56,56,data.unity3d,
106,Animator,,,56,56,data.unity3d,
107,Animator,,,56,56,data.unity3d,
108,Animator,,,56,56,data.unity3d,
109,Animator,,,56,56,data.unity3d,
110,Animator,,,56,56,data.unity3d,
111,Animator,,,56,56,data.unity3d,
112,Animator,,,56,56,data.unity3d,
113,Animator,,,56,56,data.unity3d,
114,Animator,,,56,56,data.unity3d,
115,Animator,,,56,56,data.unity3d,
116,Animator,,,56,56,data.unity3d,
117,Animator,,,56,56,data.unity3d,
118,RenderSettings,,,333,333,data.unity3d,
119,Light,,,264,264,data.unity3d,
120,LightmapSettings,,,72,72,data.unity3d,
121,NavMeshSettings,,,12,12,data.unity3d,
122,SpriteRenderer,,,196,196,data.unity3d,
123,SpriteRenderer,,,196,196,data.unity3d,
124,SpriteRenderer,,,196,196,data.unity3d,
125,SpriteRenderer,,,196,196,data.unity3d,
126,SpriteRenderer,,,196,196,data.unity3d,
127,SpriteRenderer,,,196,196,data.unity3d,
128,SpriteRenderer,,,196,196,data.unity3d,
129,SpriteRenderer,,,196,196,data.unity3d,
130,SpriteRenderer,,,196,196,data.unity3d,
131,SpriteRenderer,,,196,196,data.unity3d,
132,SpriteRenderer,,,196,196,data.unity3d,
133,SpriteRenderer,,,196,196,data.unity3d,
134,SpriteRenderer,,,196,196,data.unity3d,
135,SpriteRenderer,,,196,196,data.unity3d,
136,SpriteRenderer,,,196,196,data.unity3d,
137,SpriteRenderer,,,196,196,data.unity3d,
138,SpriteRenderer,,,196,196,data.unity3d,
139,SpriteRenderer,,,196,196,data.unity3d,
140,SpriteRenderer,,,196,196,data.unity3d,
141,SpriteRenderer,,,196,196,data.unity3d,
142,SpriteRenderer,,,196,196,data.unity3d,
143,SpriteRenderer,,,196,196,data.unity3d,
144,SpriteRenderer,,,196,196,data.unity3d,
145,SpriteRenderer,,,196,196,data.unity3d,
146,SpriteRenderer,,,196,196,data.unity3d,
147,SpriteRenderer,,,196,196,data.unity3d,
148,SpriteRenderer,,,196,196,data.unity3d,
149,SpriteRenderer,,,196,196,data.unity3d,
150,CanvasRenderer,,,13,13,data.unity3d,
151,CanvasRenderer,,,13,13,data.unity3d,
152,CanvasRenderer,,,13,13,data.unity3d,
153,CanvasRenderer,,,13,13,data.unity3d,
154,CanvasRenderer,,,13,13,data.unity3d,
155,CanvasRenderer,,,13,13,data.unity3d,
156,CanvasRenderer,,,13,13,data.unity3d,
157,CanvasRenderer,,,13,13,data.unity3d,
158,Canvas,,,63,63,data.unity3d,
159,RectTransform,,,108,108,data.unity3d,
160,RectTransform,,,204,204,data.unity3d,
161,RectTransform,,,108,108,data.unity3d,
162,RectTransform,,,108,108,data.unity3d,
163,RectTransform,,,108,108,data.unity3d,
164,RectTransform,,,108,108,data.unity3d,
165,RectTransform,,,108,108,data.unity3d,
166,RectTransform,,,108,108,data.unity3d,
167,RectTransform,,,108,108,data.unity3d,
168,PlayableDirector,,,896,896,data.unity3d,
169,LightingSettings,,,48,48,data.unity3d,
1,PreloadData,,,721,721,data.unity3d,
2,Texture2D,,,192,192,data.unity3d,
3,Texture2D,,,192,192,data.unity3d,
4,Texture2D,,,192,192,data.unity3d,
5,Texture2D,,,192,192,data.unity3d,
6,Texture2D,,,192,192,data.unity3d,
7,AnimationClip,,,2424,2424,data.unity3d,
8,AnimationClip,,,2760,2760,data.unity3d,
9,AnimationClip,,,2424,2424,data.unity3d,
10,AnimationClip,,,2748,2748,data.unity3d,
11,AnimationClip,,,2424,2424,data.unity3d,
12,AnimationClip,,,4696,4696,data.unity3d,
13,AnimationClip,,,2424,2424,data.unity3d,
14,AnimationClip,,,3260,3260,data.unity3d,
15,AnimationClip,,,3156,3156,data.unity3d,
16,AnimationClip,,,2428,2428,data.unity3d,
17,AnimationClip,,,2424,2424,data.unity3d,
18,AnimationClip,,,2428,2428,data.unity3d,
19,AnimationClip,,,2840,2840,data.unity3d,
20,AnimationClip,,,2424,2424,data.unity3d,
21,Sprite,,,1788,1788,data.unity3d,
22,Sprite,,,1760,1760,data.unity3d,
23,Sprite,,,664,664,data.unity3d,
24,Sprite,,,2364,2364,data.unity3d,
25,Sprite,,,4932,4932,data.unity3d,
26,Sprite,,,3276,3276,data.unity3d,
27,Sprite,,,1844,1844,data.unity3d,
28,Sprite,,,6180,6180,data.unity3d,
29,Sprite,,,900,900,data.unity3d,
30,Sprite,,,968,968,data.unity3d,
31,Sprite,,,9612,9612,data.unity3d,
32,Sprite,,,736,736,data.unity3d,
33,Sprite,,,2976,2976,data.unity3d,
34,Sprite,,,2020,2020,data.unity3d,
35,Sprite,,,2976,2976,data.unity3d,
36,Sprite,,,780,780,data.unity3d,
37,Sprite,,,484,484,data.unity3d,
38,Sprite,,,952,952,data.unity3d,
39,Sprite,,,476,476,data.unity3d,
40,Sprite,,,4844,4844,data.unity3d,
41,Sprite,,,1880,1880,data.unity3d,
42,Sprite,,,3208,3208,data.unity3d,
43,SpriteAtlas,,,2968,2968,data.unity3d,
1,Cubemap,,,204,204,data.unity3d,
2,GameObject,,,47,47,data.unity3d,
3,GameObject,,,55,55,data.unity3d,
4,GameObject,,,51,51,data.unity3d,
5,GameObject,,,47,47,data.unity3d,
6,GameObject,,,75,75,data.unity3d,
7,GameObject,,,55,55,data.unity3d,
8,GameObject,,,43,43,data.unity3d,
9,GameObject,,,71,71,data.unity3d,
10,GameObject,,,47,47,data.unity3d,
11,GameObject,,,47,47,data.unity3d,
12,GameObject,,,43,43,data.unity3d,
13,GameObject,,,35,35,data.unity3d,
14,GameObject,,,51,51,data.unity3d,
15,GameObject,,,51,51,data.unity3d,
16,GameObject,,,99,99,data.unity3d,
17,GameObject,,,47,47,data.unity3d,
18,GameObject,,,75,75,data.unity3d,
19,GameObject,,,67,67,data.unity3d,
20,GameObject,,,63,63,data.unity3d,
21,GameObject,,,63,63,data.unity3d,
22,GameObject,,,51,51,data.unity3d,
23,GameObject,,,51,51,data.unity3d,
24,GameObject,,,55,55,data.unity3d,
25,GameObject,,,99,99,data.unity3d,
26,GameObject,,,43,43,data.unity3d,
27,GameObject,,,51,51,data.unity3d,
28,GameObject,,,59,59,data.unity3d,
29,GameObject,,,43,43,data.unity3d,
30,GameObject,,,47,47,data.unity3d,
31,GameObject,,,55,55,data.unity3d,
32,GameObject,,,67,67,data.unity3d,
33,GameObject,,,51,51,data.unity3d,
34,GameObject,,,43,43,data.unity3d,
35,GameObject,,,87,87,data.unity3d,
36,GameObject,,,55,55,data.unity3d,
37,GameObject,,,103,103,data.unity3d,
38,GameObject,,,43,43,data.unity3d,
39,GameObject,,,111,111,data.unity3d,
40,GameObject,,,55,55,data.unity3d,
41,GameObject,,,67,67,data.unity3d,
42,GameObject,,,55,55,data.unity3d,
43,GameObject,,,51,51,data.unity3d,
44,GameObject,,,35,35,data.unity3d,
45,GameObject,,,51,51,data.unity3d,
46,GameObject,,,119,119,data.unity3d,
47,GameObject,,,43,43,data.unity3d,
48,GameObject,,,59,59,data.unity3d,
49,GameObject,,,43,43,data.unity3d,
50,GameObject,,,59,59,data.unity3d,
51,GameObject,,,43,43,data.unity3d,
52,GameObject,,,51,51,data.unity3d,
53,GameObject,,,43,43,data.unity3d,
54,GameObject,,,63,63,data.unity3d,
55,GameObject,,,71,71,data.unity3d,
56,GameObject,,,43,43,data.unity3d,
57,GameObject,,,47,47,data.unity3d,
58,Transform,,,68,68,data.unity3d,
59,Transform,,,176,176,data.unity3d,
60,Transform,,,68,68,data.unity3d,
61,Transform,,,68,68,data.unity3d,
62,Transform,,,68,68,data.unity3d,
63,Transform,,,68,68,data.unity3d,
64,Transform,,,68,68,data.unity3d,
65,Transform,,,68,68,data.unity3d,
66,Transform,,,68,68,data.unity3d,
67,Transform,,,68,68,data.unity3d,
68,Transform,,,140,140,data.unity3d,
69,Transform,,,80,80,data.unity3d,
70,Transform,,,68,68,data.unity3d,
71,Transform,,,68,68,data.unity3d,
72,Transform,,,68,68,data.unity3d,
73,Transform,,,68,68,data.unity3d,
74,Transform,,,68,68,data.unity3d,
75,Transform,,,68,68,data.unity3d,
76,Transform,,,68,68,data.unity3d,
77,Transform,,,68,68,data.unity3d,
78,Transform,,,80,80,data.unity3d,
79,Transform,,,68,68,data.unity3d,
80,Transform,,,68,68,data.unity3d,
81,Transform,,,68,68,data.unity3d,
82,Transform,,,68,68,data.unity3d,
83,Transform,,,188,188,data.unity3d,
84,Transform,,,68,68,data.unity3d,
85,Transform,,,68,68,data.unity3d,
86,Transform,,,80,80,data.unity3d,
87,Transform,,,92,92,data.unity3d,
88,Transform,,,80,80,data.unity3d,
89,Transform,,,68,68,data.unity3d,
90,Transform,,,68,68,data.unity3d,
91,Transform,,,68,68,data.unity3d,
92,Transform,,,68,68,data.unity3d,
93,Transform,,,68,68,data.unity3d,
94,Transform,,,152,152,data.unity3d,
95,Transform,,,68,68,data.unity3d,
96,Transform,,,68,68,data.unity3d,
97,Transform,,,68,68,data.unity3d,
98,Transform,,,68,68,data.unity3d,
99,Transform,,,68,68,data.unity3d,
100,Transform,,,68,68,data.unity3d,
101,Transform,,,68,68,data.unity3d,
102,Transform,,,80,80,data.unity3d,
103,Transform,,,68,68,data.unity3d,
104,Transform,,,68,68,data.unity3d,
105,Transform,,,68,68,data.unity3d,
106,Transform,,,164,164,data.unity3d,
107,Camera,,,184,184,data.unity3d,
108,Animator,,,56,56,data.unity3d,
109,Animator,,,56,56,data.unity3d,
110,Animator,,,56,56,data.unity3d,
111,Animator,,,56,56,data.unity3d,
112,Animator,,,56,56,data.unity3d,
113,Animator,,,56,56,data.unity3d,
114,Animator,,,56,56,data.unity3d,
115,Animator,,,56,56,data.unity3d,
116,Animator,,,56,56,data.unity3d,
117,Animator,,,56,56,data.unity3d,
118,Animator,,,56,56,data.unity3d,
119,Animator,,,56,56,data.unity3d,
120,Animator,,,56,56,data.unity3d,
121,Animator,,,56,56,data.unity3d,
122,Animator,,,56,56,data.unity3d,
123,Animator,,,56,56,data.unity3d,
124,Animator,,,56,56,data.unity3d,
125,Animator,,,56,56,data.unity3d,
126,RenderSettings,,,333,333,data.unity3d,
127,Light,,,264,264,data.unity3d,
128,LightmapSettings,,,72,72,data.unity3d,
129,NavMeshSettings,,,12,12,data.unity3d,
130,SpriteRenderer,,,196,196,data.unity3d,
131,SpriteRenderer,,,196,196,data.unity3d,
132,SpriteRenderer,,,196,196,data.unity3d,
133,SpriteRenderer,,,196,196,data.unity3d,
134,SpriteRenderer,,,196,196,data.unity3d,
135,SpriteRenderer,,,196,196,data.unity3d,
136,SpriteRenderer,,,196,196,data.unity3d,
137,SpriteRenderer,,,196,196,data.unity3d,
138,SpriteRenderer,,,196,196,data.unity3d,
139,SpriteRenderer,,,196,196,data.unity3d,
140,SpriteRenderer,,,196,196,data.unity3d,
141,SpriteRenderer,,,196,196,data.unity3d,
142,SpriteRenderer,,,196,196,data.unity3d,
143,SpriteRenderer,,,196,196,data.unity3d,
144,SpriteRenderer,,,196,196,data.unity3d,
145,SpriteRenderer,,,196,196,data.unity3d,
146,SpriteRenderer,,,196,196,data.unity3d,
147,SpriteRenderer,,,196,196,data.unity3d,
148,SpriteRenderer,,,196,196,data.unity3d,
149,SpriteRenderer,,,196,196,data.unity3d,
150,SpriteRenderer,,,196,196,data.unity3d,
151,SpriteRenderer,,,196,196,data.unity3d,
152,SpriteRenderer,,,196,196,data.unity3d,
153,SpriteRenderer,,,196,196,data.unity3d,
154,SpriteRenderer,,,196,196,data.unity3d,
155,SpriteRenderer,,,196,196,data.unity3d,
156,SpriteRenderer,,,196,196,data.unity3d,
157,SpriteRenderer,,,196,196,data.unity3d,
158,SpriteRenderer,,,196,196,data.unity3d,
159,SpriteRenderer,,,196,196,data.unity3d,
160,SpriteRenderer,,,196,196,data.unity3d,
161,SpriteRenderer,,,196,196,data.unity3d,
162,SpriteRenderer,,,196,196,data.unity3d,
163,SpriteRenderer,,,196,196,data.unity3d,
164,SpriteRenderer,,,196,196,data.unity3d,
165,SpriteRenderer,,,196,196,data.unity3d,
166,SpriteRenderer,,,196,196,data.unity3d,
167,SpriteRenderer,,,196,196,data.unity3d,
168,SpriteRenderer,,,196,196,data.unity3d,
169,CanvasRenderer,,,13,13,data.unity3d,
170,CanvasRenderer,,,13,13,data.unity3d,
171,CanvasRenderer,,,13,13,data.unity3d,
172,CanvasRenderer,,,13,13,data.unity3d,
173,CanvasRenderer,,,13,13,data.unity3d,
174,CanvasRenderer,,,13,13,data.unity3d,
175,Canvas,,,63,63,data.unity3d,
176,RectTransform,,,180,180,data.unity3d,
177,RectTransform,,,108,108,data.unity3d,
178,RectTransform,,,108,108,data.unity3d,
179,RectTransform,,,108,108,data.unity3d,
180,RectTransform,,,108,108,data.unity3d,
181,RectTransform,,,108,108,data.unity3d,
182,RectTransform,,,108,108,data.unity3d,
183,PlayableDirector,,,1688,1688,data.unity3d,
184,LightingSettings,,,48,48,data.unity3d,
1,PreloadData,,,2281,2281,data.unity3d,
2,Material,,,992,992,data.unity3d,
3,LightingSettings,,,44,44,data.unity3d,
1,Cubemap,,,204,204,data.unity3d,
2,GameObject,,,63,63,data.unity3d,
3,GameObject,,,55,55,data.unity3d,
4,GameObject,,,71,71,data.unity3d,
5,GameObject,,,63,63,data.unity3d,
6,GameObject,,,51,51,data.unity3d,
7,GameObject,,,55,55,data.unity3d,
8,GameObject,,,55,55,data.unity3d,
9,Transform,,,68,68,data.unity3d,
10,Transform,,,68,68,data.unity3d,
11,Transform,,,68,68,data.unity3d,
12,Camera,,,184,184,data.unity3d,
13,RenderSettings,,,333,333,data.unity3d,
14,LightmapSettings,,,72,72,data.unity3d,
15,NavMeshSettings,,,12,12,data.unity3d,
16,CanvasRenderer,,,13,13,data.unity3d,
17,CanvasRenderer,,,13,13,data.unity3d,
18,CanvasRenderer,,,13,13,data.unity3d,
19,Canvas,,,63,63,data.unity3d,
20,RectTransform,,,108,108,data.unity3d,
21,RectTransform,,,144,144,data.unity3d,
22,RectTransform,,,108,108,data.unity3d,
23,RectTransform,,,108,108,data.unity3d,
1,PreloadData,,,2761,2761,data.unity3d,
2,LightingSettings,,,44,44,data.unity3d,
1,Cubemap,,,204,204,data.unity3d,
2,GameObject,,,55,55,data.unity3d,
3,GameObject,,,71,71,data.unity3d,
4,GameObject,,,71,71,data.unity3d,
5,GameObject,,,35,35,data.unity3d,
6,GameObject,,,75,75,data.unity3d,
7,GameObject,,,55,55,data.unity3d,
8,GameObject,,,75,75,data.unity3d,
9,GameObject,,,55,55,data.unity3d,
10,GameObject,,,59,59,data.unity3d,
11,GameObject,,,75,75,data.unity3d,
